timestamp,accelerometer_x,accelerometer_y,accelerometer_z,magnetometer_x,magnetometer_y,magnetometer_z,gyroscope_x,gyroscope_y,gyroscope_z
1710733257541,0.1316811,-9.725247,0.4405331,-20.279999,41.64,-13.62,0.011717909,-0.0053263223,0.013315806
1710733257647,0.04070143,-9.76116,0.44532153,-19.619999,41.16,-14.34,0.017044231,0.004261058,0.002130529
1710733257751,0.25857377,-9.753978,0.49081135,-20.039999,41.64,-13.08,0.0053263223,0.02130529,-0.010120012
1710733257856,0.1340753,-9.763555,0.51235914,-19.92,42.12,-14.219999,0.00958738,-0.006924219,0.0015978967
1710733257960,0.15562311,-9.773131,0.48841715,-19.5,42.0,-13.92,0.006924219,-0.015978966,-0.018642128
1710733258065,0.25857377,-9.763555,0.46686932,-20.1,41.16,-14.639999,0.006924219,0.0063915867,-0.007456851
1710733258172,0.25378537,-9.751583,0.47884035,-20.279999,41.879997,-13.559999,0.011185277,-0.0015978967,0.007456851
1710733258274,0.18914193,-9.742006,0.5434838,-19.859999,42.12,-14.04,0.013848438,-0.00479369,0.0127831735
1710733258380,0.20829555,-9.753978,0.51954174,-19.68,41.579998,-14.16,0.00479369,0.004261058,-0.0058589545
1710733258485,0.22026655,-9.742006,0.5243302,-19.859999,42.18,-14.58,0.0053263223,-0.0010652645,-0.0127831735
1710733258590,0.2753332,-9.76116,0.5530606,-20.58,41.219997,-13.86,0.0037284256,-0.0026631611,0.0063915867
1710733258695,0.1364695,-9.7563715,0.63206923,-19.859999,41.399998,-13.74,0.007989483,-0.015978966,0.0015978967
1710733258799,0.1604115,-9.765948,0.5602432,-20.279999,40.62,-14.4,0.015446335,-0.0063915867,-0.01438107
1710733258905,0.18195933,-9.734824,0.5674258,-20.4,41.04,-14.4,0.02609898,0.008522116,0.010652645
1710733259009,0.30645782,-9.691729,0.62728083,-20.1,41.399998,-14.82,0.007989483,0.007989483,0.0010652645
1710733259115,0.22266077,-9.744401,0.60094464,-20.699999,42.18,-14.099999,-0.007456851,0.0058589545,0.020772656
1710733259217,0.19632454,-9.758766,0.545878,-19.199999,41.82,-14.099999,-0.00958738,-0.021837922,0.017576864
1710733259324,0.22026655,-9.703699,0.6392518,-19.439999,41.34,-13.98,0.011185277,-0.019707393,0.036751624
1710733259430,0.076614454,-9.765948,0.521936,-19.8,41.34,-13.92,0.020240024,-0.021837922,0.041545313
1710733259534,0.1436521,-9.753978,0.62009823,-19.8,41.34,-14.46,0.024501082,-5.326322E-4,0.025566347
1710733259640,0.1316811,-9.725247,0.61052144,-19.26,41.879997,-15.059999,0.039414786,-0.011717909,0.037284255
1710733259744,-0.019153614,-9.722853,0.7398083,-19.68,42.0,-14.759999,0.028229509,-0.013315806,0.036218993
1710733259850,-0.0023942017,-9.7324295,0.7469909,-20.76,41.82,-14.5199995,0.0127831735,-0.010120012,0.0026631611
1710733259949,-0.055066638,-9.753978,0.7134721,-19.08,41.399998,-14.46,0.0063915867,-0.008522116,-0.014913702
1710733260057,0.16998832,-9.7324295,0.7254431,-19.8,41.64,-14.4,0.013315806,-0.0037284256,0.011717909
1710733260165,-0.055066638,-9.725247,0.7757214,-19.38,41.579998,-14.94,0.012250541,-5.326322E-4,0.029827405
1710733260264,-0.055066638,-9.730036,0.7781156,-19.02,41.52,-14.219999,-0.002130529,0.007456851,5.326322E-4
1710733260375,-0.076614454,-9.722853,0.770933,-19.5,41.579998,-14.94,-0.004261058,0.0037284256,0.0031957934
1710733260478,0.05746084,-9.720459,0.7062895,-18.84,42.42,-15.179999,-0.0127831735,0.022903185,-0.0127831735
1710733260582,-0.045489833,-9.734824,0.7158663,-18.6,41.579998,-14.34,-5.326322E-4,0.011717909,0.0058589545
1710733260687,0.007182605,-9.730036,0.7326257,-19.02,41.879997,-14.5199995,0.0058589545,-0.013315806,0.007456851
1710733260793,-0.035913024,-9.710882,0.7182605,-19.02,42.12,-15.36,0.0010652645,-0.002130529,-0.0026631611
1710733260899,-0.016759412,-9.725247,0.7493851,-19.32,41.28,-15.24,0.004261058,0.016511599,0.03195793
1710733261004,-0.14844051,-9.734824,0.7134721,-19.08,41.52,-14.94,0.004261058,0.0026631611,-0.0053263223
1710733261110,-0.02873042,-9.742006,0.7589619,-20.46,41.7,-15.0,-0.021837922,0.0031957934,-0.027164243
1710733261215,0.059855044,-9.749189,0.6967127,-19.14,41.76,-15.0,-0.016511599,0.013848438,-0.008522116
1710733261320,0.016759412,-9.722853,0.7086837,-19.859999,41.579998,-15.0,-0.017044231,-0.00479369,-0.013848438
1710733261426,0.009576807,-9.737218,0.6751649,-18.96,41.94,-15.36,-0.012250541,0.010652645,-0.013315806
1710733261531,0.055066638,-9.7324295,0.6440403,-19.08,41.64,-14.5199995,-0.006924219,0.010120012,-0.010652645
1710733261636,0.12689269,-9.7324295,0.6679823,-19.199999,42.239998,-15.0,0.0053263223,-0.0031957934,-0.006924219
1710733261741,0.021547815,-9.744401,0.6943185,-19.199999,41.1,-14.4,0.010652645,-5.326322E-4,0.017044231
1710733261839,-0.007182605,-9.758766,0.6847417,-19.32,41.28,-14.58,0.0015978967,0.0010652645,-0.0031957934
1710733261946,0.11492168,-9.734824,0.7015011,-18.3,41.7,-14.219999,0.007456851,0.0053263223,-0.0037284256
1710733262054,0.10534488,-9.744401,0.7254431,-19.619999,41.52,-14.28,0.0058589545,0.002130529,5.326322E-4
1710733262161,0.04309563,-9.734824,0.7182605,-19.02,42.0,-15.12,0.01438107,-0.004261058,0.012250541
1710733262266,0.0,-9.7324295,0.7206547,-19.74,42.719997,-14.759999,0.011717909,0.0015978967,0.0063915867
1710733262371,0.045489833,-9.744401,0.7541735,-19.38,41.579998,-15.299999,0.0053263223,0.0031957934,0.004261058
1710733262477,0.045489833,-9.727641,0.7565677,-19.199999,41.94,-14.4,0.0,0.0010652645,5.326322E-4
1710733262582,0.07182605,-9.703699,0.7254431,-19.5,42.0,-14.759999,-0.0010652645,-0.009054748,0.007989483
1710733262688,0.011971008,-9.6845455,0.7230489,-19.02,42.0,-13.799999,0.0058589545,-0.0063915867,0.0314253
1710733262794,-0.0047884034,-9.710882,0.7541735,-19.439999,42.059998,-13.92,0.004261058,-0.011185277,0.034088463
1710733262898,-0.10295067,-9.734824,0.7637503,-19.02,42.059998,-14.16,0.0015978967,-0.010120012,0.016511599
1710733263004,-0.038307227,-9.718064,0.7517793,-19.38,41.46,-14.4,-0.006924219,-5.326322E-4,0.0031957934
1710733263109,-0.06943185,-9.720459,0.770933,-18.48,41.46,-15.0,-0.016511599,-0.002130529,-0.012250541
1710733263214,-0.031124622,-9.744401,0.7015011,-18.9,41.34,-14.94,-0.019707393,0.0031957934,-0.008522116
1710733263318,-0.04070143,-9.730036,0.6943185,-18.779999,42.059998,-14.7,-0.012250541,0.010120012,0.0
1710733263424,-0.050278235,-9.730036,0.6967127,-19.14,41.579998,-14.94,-0.008522116,0.0063915867,0.010120012
1710733263529,-0.055066638,-9.751583,0.6607997,-19.32,42.239998,-13.74,-0.00479369,0.002130529,0.012250541
1710733263632,-0.08379706,-9.725247,0.62009823,-18.9,42.18,-13.799999,-0.009054748,-0.0037284256,0.01438107
1710733263739,-0.088585466,-9.734824,0.6488287,-19.14,41.7,-14.28,-0.006924219,-0.0058589545,0.022370555
1710733263843,-0.1364695,-9.739613,0.6727707,-19.08,42.3,-15.179999,-0.006924219,-0.0031957934,0.017044231
1710733263950,-0.1316811,-9.758766,0.6392518,-18.539999,41.879997,-14.04,-0.00958738,0.0053263223,-0.002130529
1710733264055,-0.08379706,-9.742006,0.61770403,-18.779999,41.76,-14.7,-0.013848438,0.0058589545,-0.007456851
1710733264160,-0.110133275,-9.742006,0.6560113,-19.38,41.82,-14.58,-0.0063915867,0.0031957934,-0.0010652645
1710733264263,-0.07182605,-9.7084875,0.61770403,-18.42,42.239998,-14.4,0.0,-0.0037284256,0.0031957934
1710733264371,-0.093373865,-9.730036,0.61530983,-18.84,42.239998,-14.7,0.0031957934,-0.00479369,0.013315806
1710733264469,-0.14604631,-9.746795,0.62009823,-18.48,41.579998,-14.099999,-0.002130529,-0.0063915867,0.0026631611
1710733264578,-0.11971009,-9.739613,0.6464345,-19.02,42.0,-14.16,-0.018642128,0.009054748,-0.03568636
1710733264683,-0.062249243,-9.742006,0.58418524,-19.199999,41.94,-14.28,-0.0031957934,0.0010652645,5.326322E-4
1710733264786,-0.06703765,-9.734824,0.6584055,-19.619999,42.36,-14.58,-0.004261058,0.0010652645,-0.00479369
1710733264892,-0.12449849,-9.734824,0.56982,-18.539999,42.18,-14.5199995,-0.017576864,0.0053263223,-0.017044231
1710733265000,-0.08140286,-9.763555,0.59376204,-19.26,42.42,-14.099999,-0.0127831735,0.0053263223,-0.0053263223
1710733265103,-0.06943185,-9.730036,0.5674258,-19.14,42.18,-13.86,-0.0127831735,0.00479369,-0.013848438
1710733265208,-0.05267244,-9.751583,0.5602432,-19.02,41.76,-13.98,-0.0058589545,-0.0031957934,-0.022370555
1710733265313,0.079008654,-9.744401,0.6488287,-19.74,41.94,-14.5199995,-0.0026631611,0.008522116,-0.004261058
1710733265417,-0.035913024,-9.739613,0.51235914,-18.84,41.94,-13.98,-5.326322E-4,-0.004261058,0.011717909
1710733265524,-0.02633622,-9.753978,0.5243302,-19.8,42.3,-14.4,0.002130529,0.0058589545,0.0031957934
1710733265630,-0.093373865,-9.751583,0.5554548,-18.72,42.239998,-13.98,0.002130529,-0.0026631611,0.014913702
1710733265736,-0.11252748,-9.78989,0.61052144,-18.539999,42.48,-14.28,-0.008522116,-0.00479369,0.00479369
1710733265842,0.019153614,-9.739613,0.60812724,-18.84,42.0,-15.059999,-0.004261058,0.008522116,0.004261058
1710733265947,-0.074220255,-9.749189,0.5410896,-18.72,41.76,-14.4,0.0010652645,-0.0010652645,0.015978966
1710733266053,-0.059855044,-9.749189,0.50757074,-18.48,42.6,-13.32,0.0015978967,0.0058589545,-0.0010652645
1710733266158,-0.11731588,-9.734824,0.56982,-18.779999,41.82,-13.08,0.00479369,-0.0015978967,0.014913702
1710733266263,-0.1316811,-9.739613,0.5722142,-19.199999,42.12,-13.74,-0.0010652645,-5.326322E-4,-0.0058589545
1710733266367,-0.11731588,-9.749189,0.5363012,-18.96,41.94,-14.4,-0.0015978967,-0.0031957934,-0.013315806
1710733266473,-0.08140286,-9.753978,0.5770026,-18.359999,41.52,-14.4,-0.0026631611,-0.0031957934,-0.022903185
1710733266576,0.01436521,-9.730036,0.5315128,-19.5,42.18,-14.16,0.0015978967,0.0058589545,-0.0015978967
1710733266682,-0.06703765,-9.749189,0.5650316,-19.02,42.36,-13.98,0.0037284256,0.006924219,-5.326322E-4
1710733266786,-0.05267244,-9.749189,0.59136784,-19.199999,42.12,-14.5199995,0.0063915867,-0.0015978967,0.0053263223
1710733266892,-0.055066638,-9.744401,0.5554548,-18.3,42.059998,-13.74,0.0031957934,-0.002130529,-0.004261058
1710733266997,-0.055066638,-9.749189,0.5363012,-18.539999,42.18,-13.98,-0.0031957934,0.0037284256,-0.0063915867
1710733267102,-0.04070143,-9.763555,0.56982,-18.72,41.52,-13.86,-0.00479369,0.002130529,-0.0026631611
1710733267206,-0.04309563,-9.765948,0.5530606,-19.14,41.879997,-13.5,-0.0063915867,-0.0015978967,0.0031957934
1710733267312,-0.08619126,-9.77792,0.5482722,-18.779999,42.36,-14.34,-0.00479369,0.0,-0.006924219
1710733267417,-0.04070143,-9.763555,0.5554548,-19.38,42.36,-13.799999,-0.0053263223,0.004261058,-0.0058589545
1710733267522,-0.04070143,-9.7563715,0.545878,-18.66,42.48,-13.259999,-0.0031957934,0.0053263223,-0.006924219
1710733267627,-0.011971008,-9.770737,0.50038815,-19.38,42.48,-14.219999,5.326322E-4,0.002130529,0.011185277
1710733267731,-0.055066638,-9.746795,0.51475334,-19.02,41.94,-13.92,0.002130529,0.0058589545,0.006924219
1710733267838,-0.06464344,-9.751583,0.521936,-19.08,41.579998,-13.86,-0.0037284256,-0.0026631611,0.011185277
1710733267942,-0.09816227,-9.749189,0.51714754,-18.72,41.579998,-15.12,-0.0037284256,0.0010652645,0.008522116
1710733268047,-0.110133275,-9.742006,0.51475334,-18.6,42.059998,-13.38,0.007456851,-0.00958738,0.006924219
1710733268153,-0.110133275,-9.758766,0.557849,-18.84,42.78,-13.799999,0.0058589545,-0.017044231,-0.015978966
1710733268258,-0.050278235,-9.737218,0.5267244,-18.48,41.82,-14.219999,-0.016511599,0.004261058,-0.01438107
1710733268362,-0.023942016,-9.739613,0.521936,-19.199999,42.54,-14.16,-0.002130529,0.006924219,-0.006924219
1710733268468,-0.02633622,-9.744401,0.50038815,-18.96,41.879997,-14.46,-5.326322E-4,0.0010652645,-0.002130529
1710733268574,-0.05746084,-9.746795,0.5506664,-19.199999,42.18,-14.4,-0.0015978967,0.0053263223,-0.002130529
1710733268676,0.019153614,-9.76116,0.581791,-18.359999,43.14,-14.5199995,-0.007456851,0.027164243,-0.00958738
1710733268783,-0.1436521,-9.7324295,0.5626374,-19.38,42.899998,-14.04,-0.002130529,0.0,0.039947417
1710733268887,-0.18435353,-9.749189,0.46208093,-18.3,41.64,-14.58,-0.0015978967,0.009054748,0.015978966
1710733268994,-0.1436521,-9.746795,0.5363012,-18.48,42.6,-13.86,0.0031957934,-0.010652645,-0.0053263223
1710733269099,-0.12449849,-9.763555,0.5434838,-19.26,41.82,-14.219999,-0.004261058,0.0026631611,-0.024501082
1710733269204,-0.031124622,-9.746795,0.50517654,-18.96,42.42,-14.099999,-0.009054748,0.006924219,-0.027164243
1710733269307,0.0047884034,-9.763555,0.50757074,-18.96,41.94,-13.62,5.326322E-4,5.326322E-4,-0.010120012
1710733269414,-0.01436521,-9.753978,0.50996494,-19.32,41.94,-14.219999,0.0063915867,-0.0058589545,-0.0058589545
1710733269519,-0.04309563,-9.751583,0.533907,-19.98,42.36,-14.04,0.006924219,-0.00479369,-0.0058589545
1710733269623,-0.038307227,-9.744401,0.5267244,-19.5,41.64,-13.86,0.013315806,0.002130529,-0.0053263223
1710733269729,-0.088585466,-9.76116,0.5363012,-18.539999,42.3,-14.16,0.024501082,-0.011185277,0.03089267
1710733269833,-0.095768064,-9.727641,0.56982,-19.14,42.18,-13.92,0.028229509,-0.01438107,0.008522116
1710733269940,-0.035913024,-9.730036,0.6368576,-19.08,42.42,-13.5,0.017044231,0.0010652645,-0.0127831735
1710733270046,-0.04309563,-9.739613,0.62488663,-19.14,41.64,-15.12,0.017044231,0.0015978967,-0.00479369
1710733270152,-0.04070143,-9.720459,0.6344634,-18.3,41.399998,-15.0,0.020772656,0.0010652645,-0.011185277
1710733270258,-0.047884032,-9.737218,0.6703765,-18.24,40.98,-14.639999,0.02396845,-0.002130529,-0.009054748
1710733270363,0.0,-9.744401,0.6847417,-19.02,41.82,-14.16,0.009054748,0.0031957934,0.0010652645
1710733270467,-0.031124622,-9.739613,0.6751649,-19.14,42.84,-13.44,0.007456851,-0.0031957934,-5.326322E-4
1710733270570,-0.031124622,-9.744401,0.7086837,-19.02,41.64,-14.82,0.0037284256,0.00479369,-0.0063915867
1710733270675,-0.079008654,-9.739613,0.6488287,-18.6,41.7,-14.759999,0.0010652645,0.0015978967,-0.0058589545
1710733270779,-0.045489833,-9.730036,0.6488287,-20.16,41.879997,-15.36,-0.00479369,-0.01917476,-0.029294772
1710733270886,-0.01436521,-9.737218,0.6560113,-19.08,41.52,-14.94,-0.007989483,-0.002130529,0.002130529
1710733270991,0.02633622,-9.734824,0.6943185,-19.38,41.879997,-14.099999,-0.0037284256,-0.00958738,0.01438107
1710733271096,-0.035913024,-9.744401,0.6943185,-19.859999,42.059998,-14.759999,-0.015446335,-0.0037284256,0.007989483
1710733271202,-0.047884032,-9.840169,0.62249243,-19.38,41.399998,-15.12,-0.01438107,0.01438107,0.020240024
1710733271306,0.1412579,-9.631873,0.7015011,-19.619999,42.36,-14.759999,0.006924219,0.034088463,0.07190535
1710733271411,-0.2705448,-9.727641,0.60094464,-18.539999,42.059998,-13.98,-0.023435818,-0.0015978967,-0.07137272
1710733271518,0.16519992,-9.722853,0.6560113,-19.199999,41.16,-14.099999,-0.017044231,-0.0063915867,-0.0777643
1710733271622,0.095768064,-9.7324295,0.6344634,-19.859999,41.7,-14.5199995,0.011185277,-0.018109497,-0.0037284256
1710733271727,0.06943185,-9.758766,0.6943185,-20.039999,41.28,-14.16,-0.0010652645,-0.007989483,-0.007456851
1710733271832,0.1604115,-9.76116,0.62009823,-19.56,41.82,-14.04,-0.013315806,0.010120012,-0.009054748
1710733271937,0.01436521,-9.753978,0.59376204,-20.52,41.64,-13.98,-0.029294772,0.032490566,-0.02130529
1710733272043,0.11731588,-9.722853,0.545878,-19.32,42.0,-13.44,-0.017576864,0.010120012,-0.007989483
1710733272147,0.16519992,-9.751583,0.5410896,-19.32,41.64,-13.86,-0.00479369,-0.006924219,0.019707393
1710733272253,0.038307227,-9.76116,0.50757074,-19.26,41.7,-14.28,-0.009054748,0.0026631611,0.012250541
1710733272359,0.045489833,-9.737218,0.5315128,-19.26,42.18,-13.92,5.326322E-4,-0.0058589545,0.004261058
1710733272459,0.035913024,-9.737218,0.545878,-19.08,42.12,-14.28,0.0053263223,-0.0058589545,0.0127831735
1710733272564,0.031124622,-9.749189,0.5602432,-19.199999,41.94,-13.92,0.00479369,0.010652645,-0.0031957934
1710733272673,0.12210429,-9.715671,0.4405331,-19.56,42.18,-13.86,0.013315806,-0.018109497,-0.0053263223
1710733272779,0.110133275,-9.7563715,0.6536171,-19.38,41.82,-13.92,0.0015978967,0.0010652645,-0.013848438
1710733272882,0.02633622,-9.753978,0.59136784,-19.439999,41.879997,-14.04,0.015978966,-0.0063915867,0.010120012
1710733272989,0.038307227,-9.713276,0.61052144,-19.68,42.12,-13.98,0.010120012,-0.00958738,0.0031957934
1710733273095,0.08619126,-9.737218,0.6895301,-19.5,42.059998,-14.16,0.011717909,-0.010652645,0.024501082
1710733273201,-0.093373865,-9.749189,0.6368576,-19.56,41.64,-14.4,-0.007989483,-0.0053263223,-0.012250541
1710733273305,0.055066638,-9.744401,0.545878,-19.92,42.18,-13.5,-0.018109497,0.0037284256,-0.010652645
1710733273410,-0.019153614,-9.722853,0.6344634,-18.96,41.7,-12.78,-0.02396845,-0.006924219,0.022903185
1710733273514,0.01436521,-9.7563715,0.5602432,-18.48,42.48,-13.139999,-0.03834952,0.014913702,0.02609898
1710733273619,-0.04309563,-9.746795,0.47644615,-19.74,42.18,-14.04,-0.022903185,0.010120012,0.043675844
1710733273726,0.021547815,-9.770737,0.47884035,-18.779999,41.399998,-13.799999,-0.013848438,0.007456851,0.028229509
1710733273831,-0.16759412,-9.744401,0.51714754,-19.439999,42.719997,-13.86,0.002130529,0.0026631611,0.09054748
1710733273937,-0.39025488,-9.739613,0.46447513,-17.82,43.079998,-13.32,-0.004261058,0.011717909,0.02876214
1710733274041,-0.1412579,-9.742006,0.45729253,-17.76,42.239998,-13.679999,-0.006924219,0.0026631611,-0.011185277
1710733274148,-0.260968,-9.773131,0.45729253,-18.539999,42.66,-12.84,0.008522116,0.010120012,-0.014913702
1710733274253,-0.16759412,-9.753978,0.5243302,-18.0,43.14,-13.86,-0.0063915867,0.0037284256,-0.01917476
1710733274359,-0.20111294,-9.751583,0.45010993,-18.42,42.42,-15.0,0.006924219,-0.0037284256,0.010120012
1710733274464,-0.22026655,-9.744401,0.45489833,-18.42,42.54,-12.66,0.017576864,-0.017576864,0.014913702
1710733274568,-0.22744916,-9.773131,0.5410896,-18.48,42.42,-13.679999,-0.008522116,0.010120012,-0.04261058
1710733274673,-0.06943185,-9.763555,0.50038815,-18.539999,42.719997,-13.86,-0.01438107,0.015978966,-0.018642128
1710733274776,-0.19632454,-9.7803135,0.49081135,-18.66,41.82,-14.04,-0.01917476,0.00958738,-0.035153728
1710733274880,-0.016759412,-9.77792,0.4165911,-18.84,42.899998,-13.62,-0.0031957934,-0.0037284256,-0.006924219
1710733274987,-0.20590134,-9.76116,0.48362875,-18.539999,42.66,-14.7,0.0053263223,-0.002130529,0.00479369
1710733275090,-0.04070143,-9.76116,0.48841715,-18.779999,42.059998,-13.32,5.326322E-4,-0.00479369,-0.0015978967
1710733275194,-0.12928689,-9.753978,0.49799395,-18.96,41.82,-13.679999,-0.004261058,-0.0063915867,0.00958738
1710733275301,-0.18914193,-9.751583,0.49559975,-18.48,42.66,-13.44,-0.002130529,-0.0037284256,-0.0031957934
1710733275406,-0.06943185,-9.742006,0.51954174,-19.199999,42.899998,-13.86,-0.020772656,0.002130529,-0.048469532
1710733275511,0.22266077,-9.7084875,0.47884035,-19.439999,42.36,-13.62,0.0031957934,0.0026631611,-0.004261058
1710733275613,-0.007182605,-9.672575,0.48841715,-19.619999,42.54,-13.0199995,0.02609898,0.00958738,0.020772656
1710733275721,-0.35434186,-9.77792,0.4309563,-18.6,42.12,-13.74,0.0037284256,0.0127831735,-0.033023197
1710733275824,0.10295067,-9.730036,0.47405192,-18.72,42.36,-13.86,-0.0058589545,0.012250541,-0.10279802
1710733275929,0.055066638,-9.888053,0.44771573,-19.439999,42.059998,-13.32,-0.007456851,0.06977482,-0.041012682
1710733276034,0.09816227,-9.674969,0.5410896,-18.42,42.12,-13.74,-0.049002163,0.06711166,-0.039414786
1710733276140,0.2633622,-9.742006,0.32800564,-19.5,42.18,-14.099999,-0.025033714,-0.03355583,0.049534798
1710733276245,-0.055066638,-9.768343,0.32561144,-19.8,41.64,-13.679999,0.021837922,-0.017576864,0.07084008
1710733276351,-0.19393034,-9.768343,0.44532153,-19.199999,42.36,-14.099999,0.023435818,-0.032490566,0.056459017
1710733276456,-0.095768064,-9.7563715,0.4333505,-19.08,42.239998,-13.139999,5.326322E-4,-0.010120012,-0.008522116
1710733276560,0.016759412,-9.739613,0.4333505,-19.08,42.239998,-14.219999,-0.0026631611,-0.007989483,0.011717909
1710733276666,-0.033518825,-9.749189,0.48841715,-18.48,42.059998,-14.28,0.0063915867,-0.007989483,0.03089267
1710733276771,-0.15083471,-9.770737,0.46447513,-18.359999,42.66,-14.16,0.007989483,-0.025566347,0.002130529
1710733276876,-0.1316811,-9.763555,0.44771573,-18.359999,43.02,-13.98,0.010120012,-0.009054748,0.009054748
1710733276980,-0.10534488,-9.744401,0.4429273,-18.6,42.899998,-14.4,0.014913702,-0.0010652645,0.007456851
1710733277087,0.021547815,-9.7324295,0.50757074,-19.02,42.54,-13.98,0.017044231,-0.00958738,0.01438107
1710733277192,-0.04070143,-9.727641,0.5626374,-18.84,42.6,-14.46,0.017044231,0.002130529,0.0015978967
1710733277297,-0.12210429,-9.720459,0.533907,-18.3,41.7,-13.98,0.02130529,-0.0127831735,0.026631612
1710733277402,-0.1364695,-9.694122,0.62009823,-18.06,42.3,-13.139999,0.0127831735,0.009054748,0.035153728
1710733277506,-0.1604115,-9.725247,0.61770403,-18.48,42.66,-14.04,-5.326322E-4,-0.010652645,0.010652645
1710733277612,-0.25378537,-9.730036,0.51714754,-18.18,42.719997,-13.38,-0.010652645,0.007989483,-0.007456851
1710733277718,-0.2657564,-9.742006,0.48602295,-18.3,42.239998,-15.059999,-0.0127831735,0.008522116,-0.03355583
1710733277822,-0.19153613,-9.811439,0.533907,-18.24,41.76,-14.04,-0.0031957934,0.00958738,-0.034088463
1710733277927,-0.076614454,-9.799467,0.62249243,-18.6,42.0,-14.34,-0.004261058,0.034088463,-0.022370555
1710733278031,-0.088585466,-9.751583,0.58657944,-18.119999,42.0,-14.16,0.0127831735,-0.0026631611,0.039947417
1710733278137,-0.17717093,-9.710882,0.5291186,-18.48,41.64,-13.799999,0.015978966,-0.018109497,0.025033714
1710733278243,-0.19153613,-9.713276,0.51475334,-18.24,42.0,-13.38,0.034621093,-0.015446335,0.02130529
1710733278349,-0.22505496,-9.720459,0.6607997,-18.0,42.6,-14.16,0.032490566,0.0,0.02609898
1710733278455,-0.19632454,-9.734824,0.6560113,-18.84,42.719997,-14.28,0.0479369,-0.018642128,0.06391586
1710733278560,-0.37110126,-9.797073,0.7517793,-18.359999,42.42,-14.4,0.03781689,-0.02130529,0.09960223
1710733278656,-0.56982,-9.710882,0.78290397,-17.82,42.6,-15.0,0.024501082,-0.010120012,0.050600063
1710733278763,-0.34476504,-9.7084875,0.7613561,-18.0,42.239998,-15.059999,-0.00958738,-0.0063915867,-0.04314321
1710733278870,-0.49559975,-9.722853,0.7158663,-17.52,42.12,-15.599999,-0.013848438,0.004261058,-0.006924219
1710733278976,-0.45729253,-9.758766,0.63206923,-18.0,42.3,-14.16,-0.04527374,0.017044231,-0.13209279
1710733279083,0.15562311,-9.751583,0.6895301,-18.3,42.18,-14.7,-0.04314321,-0.0015978967,-0.09534117
1710733279183,-0.055066638,-9.7563715,0.5770026,-19.32,42.18,-13.679999,-0.016511599,0.013315806,0.03781689
1710733279292,-0.17956513,-9.718064,0.62009823,-18.48,41.76,-14.099999,5.326322E-4,-0.012250541,0.07669904
1710733279396,-0.41180268,-9.7803135,0.61530983,-19.199999,42.6,-14.219999,-0.010652645,-0.004261058,0.041012682
1710733279503,-0.2657564,-9.753978,0.60333884,-17.64,42.42,-14.4,-0.025566347,0.0053263223,0.01438107
1710733279607,-0.2873042,-9.7324295,0.5410896,-18.119999,42.54,-15.24,-0.022370555,0.0063915867,0.042077947
1710733279712,-0.4237737,-9.746795,0.5506664,-17.82,42.6,-13.62,-0.018642128,0.008522116,0.040480047
1710733279817,-0.39264908,-9.737218,0.50996494,-17.58,42.84,-13.98,-0.018109497,0.0031957934,0.024501082
1710733279921,-0.45010993,-9.749189,0.50278234,-18.18,42.96,-14.28,-0.02130529,0.006924219,0.010120012
1710733280026,-0.4285621,-9.718064,0.46686932,-17.4,43.26,-13.5,-0.016511599,0.0037284256,-0.006924219
1710733280133,-0.4261679,-9.775525,0.46447513,-17.279999,43.02,-13.2,-0.0127831735,-0.0063915867,-0.0037284256
1710733280233,-0.4381389,-9.7324295,0.4381389,-18.06,43.559998,-14.4,-0.01438107,-0.0037284256,-0.02130529
1710733280343,-0.4141969,-9.753978,0.45729253,-16.859999,42.66,-13.92,-0.011185277,0.0015978967,-0.014913702
1710733280448,-0.37349546,-9.76116,0.4141969,-17.82,43.26,-13.259999,-0.0063915867,0.002130529,-0.01438107
1710733280553,-0.3878607,-9.773131,0.4165911,-18.6,43.2,-13.62,-0.014913702,5.326322E-4,-0.03355583
1710733280659,-0.32561144,-9.739613,0.36631286,-18.48,43.2,-13.86,-0.01438107,0.0058589545,-0.06231797
1710733280763,-0.12210429,-9.713276,0.39504328,-18.06,42.42,-13.62,-0.0058589545,-0.0026631611,-0.0314253
1710733280868,-0.1436521,-9.751583,0.40701428,-17.34,42.96,-13.08,0.011717909,-0.0015978967,0.0031957934
1710733280972,-0.1364695,-9.753978,0.40462008,-18.42,42.719997,-12.96,-0.017044231,0.0053263223,-0.10173275
1710733281077,-0.045489833,-9.753978,0.33279404,-18.24,42.42,-12.78,0.00958738,0.0015978967,0.017044231
1710733281182,-0.1604115,-9.763555,0.39025488,-18.72,42.6,-12.48,0.007456851,-0.012250541,0.020772656
1710733281288,-0.17956513,-9.7803135,0.40940848,-18.42,42.899998,-13.44,0.017576864,-0.006924219,0.02130529
1710733281394,-0.15562311,-9.76116,0.37349546,-18.0,42.48,-13.679999,0.025566347,-0.012250541,0.0479369
1710733281498,-0.2777274,-9.749189,0.48123455,-18.66,42.66,-13.38,0.025033714,-0.011185277,0.03568636
1710733281602,-0.33279404,-9.742006,0.47884035,-17.699999,42.54,-13.559999,0.01438107,-0.002130529,0.008522116
1710733281707,-0.33039984,-9.76116,0.48123455,-18.66,42.719997,-13.799999,-0.002130529,0.002130529,-0.018642128
